time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
860.0,-7.00727429151535,0.0,-7.00727429151535,-7.00727429151535,0.1951353484378754,1.3129650018416983,2.900990626811981,0.30365193494342135,0.05644162919185703,0.2691887431339209,0.02393313706040845,0.65625,0.0,160433269.58978263,-11.29886725796668,2.1743592548375297,8.544400489629108,350.012980803138,525.8205500316932,875.8335308348312,11406.811771726012,11531.0,11531.0,751.645302560843,2.9982150030586285,20.049716280593728
870.0,-6.997558730840683,0.0,-6.997558730840683,-6.997558730840683,0.19329192095736802,1.3244921852045202,2.9402462422847746,0.30417395653600826,0.05714416555663733,0.26950305919619877,0.023946873822411528,0.6625,0.0,206904010.55830464,-11.288437188526386,2.18478932427783,8.49329612692354,352.4974397802036,520.8531668307335,873.3506066109371,11409.294695949906,11533.0,11533.0,749.645302560843,3.0126509510221897,20.341252177113986
880.0,-6.9879350167512895,0.0,-6.9879350167512895,-6.9879350167512895,0.19147289450511307,1.3358465218564806,2.979238937497139,0.30463941768941943,0.0578513724656187,0.2698259816096906,0.023956524160330922,0.66375,0.0,266940754.97744358,-11.278090797382466,2.195135715421751,8.42529736636554,354.9653452316793,515.9515357459297,870.916880977609,11411.728421583233,11535.0,11535.0,747.645302560843,3.0272717490881607,20.6408423041063
890.0,-6.978398805558681,0.0,-6.978398805558681,-6.978398805558681,0.18983506241818793,1.3470352811176474,3.017892366349697,0.30500898484650424,0.05851640428172915,0.27014653644211095,0.0239613295980308,0.66875,0.0,344566294.4803671,-11.268882044898254,2.204344467905964,8.359216371569234,357.1765196499699,511.5381592065129,868.7146788564828,11413.93062370436,11539.0,11539.0,743.645302560843,3.0414767289599975,20.93613741874734
900.0,-6.9689447551965715,0.0,-6.9689447551965715,-6.9689447551965715,0.18812447445421865,1.3580725472891542,3.056127038598061,0.3054496014940616,0.059173824038402774,0.2704477805708278,0.023970651629463467,0.66875,0.0,444910825.06276816,-11.25921561476111,2.214010898043103,8.289434245840337,359.5002522825662,506.9287313847888,866.4289836673549,11416.216318893488,11541.0,11541.0,741.645302560843,3.0555432932009743,21.232717985194842
910.0,-6.959580969810486,0.0,-6.959580969810486,-6.959580969810486,0.18619614528206951,1.368951206124052,3.093874764442444,0.30595143081491455,0.05985267275059221,0.2707861077055556,0.023981570430214153,0.6675,0.0,574612947.3684074,-11.24813089316436,2.225095619639858,8.214115853154203,362.15827847577975,501.73256823926494,863.8908467150447,11418.754455845798,11538.0,11541.0,744.645302560843,3.0701153373936023,21.544387405198584
920.0,-6.950313696563244,0.0,-6.950313696563244,-6.950313696563244,0.18436987052495457,1.3796623292895025,3.1310612055659295,0.3063203968416511,0.06053157033765563,0.27116445142894574,0.023983595340255914,0.6725,0.0,742444551.4576393,-11.23757046765806,2.2356560451461553,8.139173115220553,364.693685912845,496.8114055438215,861.5050914566665,11421.140211104175,11532.0,11541.0,750.645302560843,3.0837722008552872,21.840634460747744
930.0,-6.941125061511993,0.0,-6.941125061511993,-6.941125061511993,0.18312242671358703,1.3902366167323696,3.167591001987457,0.30657783800169564,0.06112727989863455,0.27145104796183245,0.023985416976187942,0.67875,0.0,959983564.3303099,-11.230654785628316,2.2425717271759,8.069719632560904,366.3813100832336,493.4499869373107,859.8312970205443,11422.814005540298,11534.0,11541.0,748.645302560843,3.094352051839294,22.07293178747688
940.0,-6.931995875835419,0.0,-6.931995875835419,-6.931995875835419,0.1819001866902985,1.400710492424153,3.2034068179130557,0.30695744363686983,0.061708432079374875,0.27168896290337824,0.02399716981358529,0.68,0.0,1241726276.9754329,-11.223750733803818,2.249475779000394,8.007757924845802,368.0591429689834,490.15648359995413,858.2156265689375,11424.429675991905,11536.0,11541.0,746.645302560843,3.1044377111414425,22.296678276081042
950.0,-6.922929550409317,0.0,-6.922929550409317,-6.922929550409317,0.18061173345381443,1.411080886281473,3.238495374917984,0.3073741873139752,0.06230709695312624,0.2719682160261381,0.024010849484969836,0.68375,0.0,1606663597.4280803,-11.21615305403644,2.25707345876777,7.9502926009085115,369.88390176942517,486.68455913869303,856.5684609081181,11426.076841652724,11537.0,11541.0,745.645302560843,3.1144432490804412,22.520888337138064
960.0,-6.913931066095829,0.0,-6.913931066095829,-6.913931066095829,0.17917487253167164,1.421340498446213,3.272855216562748,0.30784384274760257,0.06292748475349935,0.272301198474708,0.0240264801785251,0.685,0.0,2079401156.7823002,-11.207429006655062,2.2657975061491573,7.902560044708117,371.96470536046047,482.81272860440765,854.7774339648681,11427.867868595975,11537.0,11541.0,745.645302560843,3.124595572292292,22.750692222399852
970.0,-6.905005735456943,0.0,-6.905005735456943,-6.905005735456943,0.17768359022269697,1.4314825394053077,3.306494278013706,0.3083574210525735,0.06356046900702415,0.27266814925043686,0.024044731316645158,0.6875,0.0,2692090606.9173293,-11.198180484057014,2.2750460287472025,7.859221814060912,374.16153648750185,478.79425173573753,852.9557882232393,11429.689514337602,11542.0,11542.0,740.645302560843,3.1344032163064077,22.974920691922378
980.0,-6.896154495477677,0.0,-6.896154495477677,-6.896154495477677,0.17619199440912736,1.4415056312384227,3.3447571718692783,0.3088953978882946,0.06420065755995714,0.27302792074642385,0.024064865355991033,0.69125,0.0,3486520391.485949,-11.188847470717244,2.2843790420869703,7.808888878269539,376.37794853505113,474.77493008338024,851.1528786184314,11431.49242394241,11542.0,11542.0,740.645302560843,3.14385584723212,23.193123809798482
990.0,-6.887379992008209,0.0,-6.887379992008209,-6.887379992008209,0.17465879371797755,1.4514048015992829,3.3832160115242003,0.309415278392229,0.06485315238926544,0.27342215859462965,0.02408296711102595,0.69375,0.0,4516830069.670355,-11.179137698815003,2.294088813989217,7.767398755542827,378.6812058111904,470.64349804309416,849.3247038542845,11433.320598706558,11542.0,11542.0,740.645302560843,3.1532532543588867,23.412106359316695
1000.0,-6.878678725361824,0.0,-6.878678725361824,-6.878678725361824,0.17330681398377168,1.4611834581076515,3.4209987384080884,0.3098474584616347,0.06548945820168224,0.27376976745713405,0.024096877027877047,0.69625,0.0,5854254345.284176,-11.170438172924841,2.3027883398793687,7.7333001972796085,380.73988588317934,467.00039220315614,847.7402780863355,11434.905024474507,11542.0,11542.0,740.645302560843,3.1619054112854807,23.6155504233563
1010.0,-6.87004028648138,0.0,-6.87004028648138,-6.87004028648138,0.17208464396800327,1.4708556668894155,3.457951177060604,0.31029653861693274,0.0660988001452784,0.27404453112439364,0.024113983768503728,0.69375,0.0,7590857327.644091,-11.162434941362216,2.3107915714419978,7.704497627905671,382.6279653172275,463.70707751123655,846.3350428284641,11436.310259732378,11543.0,11543.0,739.645302560843,3.170109037133767,23.81008039781498
