trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,5,low+peak_energy,-12.774068999581628,2140,0.03819417384535135,1.5979376257920785,338994393.1420323,12947610.784266165,-12947609.18632854,-0.030182566270245514,1.5979375448077917,8.098428683211978e-08,3.1273834293246985e-15,16212849.897749946,12947609.18632854,12959512.088667726,1.0009191892311147,0,0.01602936974882219,0.6575821138890725
0,5,low+peak_energy,-12.774068999581628,2150,0.03819417384535135,1.6100383635224937,411891634.69085735,15731860.700828556,-15731859.090790192,-0.030463761995914274,1.6100382637232542,9.979923953906678e-08,3.1718828890281964e-15,19551200.147336222,15731859.090790192,15746321.589289391,1.000919210304225,0,0.01623858161036131,0.6570543402588531
0,5,low+peak_energy,-12.774068999581628,2160,0.03819417384535135,1.62262196128282,500662995.8648272,19122409.501995634,-19122407.879373673,-0.030710986724485023,1.6226218454539776,1.1582884251737369e-07,3.0286152617243485e-15,23580598.418630533,19122407.879373673,19139987.352265205,1.0009192277922787,0,0.016457956516373027,0.6565233362155333
0,5,low+peak_energy,-12.774068999581628,2170,0.03819417384535135,1.635930308357659,608805569.5531213,23252825.761530057,-23252824.12559975,-0.03092205026653927,1.6359301693737507,1.389839083820732e-07,2.988538034203365e-15,28440714.293406807,23252824.12559975,23274200.74239502,1.0009192422927078,0,0.01669314839138814,0.6559803503715558
0,5,low+peak_energy,-12.774068999581628,2180,0.03819417384535135,1.6500346080764223,740595154.0318146,28286420.062115885,-28286418.41208128,-0.031218269992737246,1.6500344462692738,1.618071485687267e-07,2.8601560079607806e-15,34301609.3485902,28286418.41208128,28312422.47577569,1.0009192543136496,0,0.016944688289599528,0.6554067562044346
0,5,low+peak_energy,-12.774068999581628,2190,0.03819417384535135,1.6645422671332937,901261305.0233444,34422930.96414985,-34422929.29960758,-0.03151455841022721,1.6645421013236046,1.6580968908996851e-07,2.408419103862081e-15,41379247.05159523,34422929.29960758,34454574.735381134,1.0009192642911273,0,0.017204010827129218,0.6547419950718559
0,5,low+peak_energy,-12.774068999581628,2200,0.03819417384535135,1.6799440485583923,1097202048.7200181,41906725.792288035,-41906724.11234399,-0.03176484332167573,1.6799438446760178,2.0388237453872193e-07,2.432573419709173e-15,49913552.394552976,41906724.11234399,41945249.49534872,1.0009192725590548,0,0.01748238586634661,0.6540372270568283
0,5,low+peak_energy,-12.774068999581628,2210,0.03819417384535135,1.696277214567146,1336247449.8494735,51036867.3999582,-51036865.703680985,-0.03210411098102539,1.6962769627571106,2.5181003548979675e-07,2.4669425095828115e-15,60202808.28175216,51036865.703680985,51083784.541332275,1.0009192794104387,0,0.017784003691461228,0.653336575498785
0,5,low+peak_energy,-12.774068999581628,2220,0.03819417384535135,1.7130671179748251,1627983512.5353658,62179485.29514149,-62179483.582074374,-0.03248340755535861,1.7130667939782143,3.2399661087367804e-07,2.6053336509283814e-15,72627703.81787486,62179483.582074374,62236645.9692746,1.0009192850963915,0,0.01809835391304551,0.6526606047674579
0,5,low+peak_energy,-12.774068999581628,2230,0.03819417384535135,1.7295354136627692,1984149718.5365922,75782959.28499155,-75782957.55545613,-0.032813536637851026,1.72953499853611,4.1512665927001535e-07,2.738918242219053e-15,87674171.84722242,75782957.55545613,75852625.788335,1.0009192898245298,0,0.018407819090516836,0.6520001334815793
0,5,low+peak_energy,-12.774068999581628,2240,0.03819417384535135,1.7476735459330248,2419127137.5056887,92396562.44389945,-92396560.69622591,-0.033114564864823004,1.7476730346679688,5.112650560690213e-07,2.7666887303271992e-15,105785239.41082834,92396560.69622591,92481502.02459686,1.000919293731831,0,0.018756837574473318,0.6513298764854464
0,5,low+peak_energy,-12.774068999581628,2250,0.03819417384535135,1.7670470085913605,2950538669.163396,112693386.86745836,-112693385.10041136,-0.03344891772685887,1.767046332359314,6.762320465814042e-07,3.00031823241206e-15,127608587.27995959,112693385.10041136,112796985.55616376,1.00091929696662,0,0.01913757384231828,0.6506704752005592
0,5,low+peak_energy,-12.774068999581628,2260,0.03819417384535135,1.7874853001854563,3599986813.682783,137498522.2027727,-137498520.4152874,-0.03382958208587272,1.7874845266342163,7.735512399520417e-07,2.8129438322662952e-15,153916480.7228825,137498520.4152874,137624924.54565787,1.0009192996467173,0,0.0195416020296422,0.6499434725346998
0,5,low+peak_energy,-12.774068999581628,2270,0.03819417384535135,1.807779178925987,4393959365.837857,167823647.88822088,-167823646.08044168,-0.034426655333180234,1.8077782690525055,9.098734814472209e-07,2.7108023597879386e-15,185753647.50582635,167823646.08044168,167977928.4823691,1.0009193018748523,0,0.01994560344886752,0.6491692373614381
0,5,low+peak_energy,-12.774068999581628,2280,0.03819417384535135,1.8277601589417476,5364944196.079768,204909611.2956794,-204909609.46791923,-0.034853919571627534,1.8277590572834015,1.101658346103207e-06,2.6881568393430284e-15,224322428.0575703,204909609.46791923,205097985.46502402,1.0009193037269142,0,0.02034668100915323,0.6483658952991856
0,5,low+peak_energy,-12.774068999581628,2290,0.03819417384535135,1.8483550578005872,6552800942.876827,250278818.38621977,-250278816.5378647,-0.03519183570065154,1.8483536839485168,1.3738520703299173e-06,2.74464311280598e-15,270936970.3042569,250278816.5378647,250508901.02082092,1.0009193052615666,0,0.020764788416352258,0.6475187483427038
0,5,low+peak_energy,-12.774068999581628,2300,0.03819417384535135,1.8700849451984944,8006448136.197203,305799671.9977053,-305799670.12762034,-0.035637321740007666,1.8700833320617676,1.6131367268634733e-06,2.637571054810638e-15,327193943.35652435,305799670.12762034,306080795.63345987,1.000919306531358,0,0.02121358990471333,0.6467303835790187
0,5,low+peak_energy,-12.774068999581628,2310,0.03819417384535135,1.8919367062258554,9785939796.816504,373765885.8397518,-373765883.94781506,-0.036244489842356176,1.8919346332550049,2.0729708505307087e-06,2.7730872841341486e-15,395296193.0662301,373765883.94781506,374109491.65359145,1.0009193075849276,0,0.02166810468925897,0.6458987514165415
0,5,low+peak_energy,-12.774068999581628,2320,0.03819417384535135,1.9133336245030361,11965021861.809685,456994125.0533886,-456994123.140055,-0.03671352896008839,1.9133312106132507,2.4138897853909214e-06,2.6410512226047883e-15,477913708.80737096,456994123.140055,457414243.61870706,1.0009193084599706,0,0.02212450331696075,0.6452221903241468
0,5,low+peak_energy,-12.774068999581628,2330,0.03819417384535135,1.9346359487461657,14634286810.850529,558944494.5563575,-558944492.6217215,-0.037189288789651664,1.9346331357955933,2.812950572472772e-06,2.516305822732403e-15,578094722.4957702,558944492.6217215,559458337.3643984,1.0009193091855189,0,0.022585359442630095,0.64458528176725
0,5,low+peak_energy,-12.774068999581628,2340,0.03819417384535135,1.9559763467065618,17905054223.716537,683868753.7310718,-683868751.7750955,-0.03775271353345877,1.9559725522994995,3.7944070623296966e-06,2.774221692121511e-15,699582178.9993627,683868751.7750955,684497440.9691176,1.0009193097865867,0,0.02304927537605043,0.6439083423542555
0,5,low+peak_energy,-12.774068999581628,2350,0.03819417384535135,1.9756208046455694,21914149247.318382,836992826.0250537,-836992824.049433,-0.03839355243840714,1.9756163358688354,4.468776733990154e-06,2.6695430325327415e-15,847710807.775759,836992824.049433,837762282.1396368,1.0009193102863703,0,0.023481762385865853,0.6433481428586508
0,5,low+peak_energy,-12.774068999581628,2360,0.03819417384535135,1.9950371316911637,26829801322.95751,1024742095.9652768,-1024742093.9702398,-0.038817522469822396,1.9950318336486816,5.298042482060339e-06,2.585061403703595e-15,1027763451.4831703,1024742093.9702398,1025684152.3387176,1.0009193106998824,0,0.023908817486455448,0.6427717423426729
0,5,low+peak_energy,-12.774068999581628,2370,0.03819417384535135,2.014925246966102,32858905009.58281,1255018730.3038921,-1255018728.288967,-0.03923442360463847,2.014918565750122,6.681215980020028e-06,2.6617993097211425e-15,1246294976.433824,1255018728.288967,1256172482.879643,1.0009193110412555,0,0.024344214136520832,0.6420933424947016
0,5,low+peak_energy,-12.774068999581628,2380,0.03819417384535135,2.0348727268167037,40255966245.83154,1537543373.105886,-1537543371.0710132,-0.03972477765483706,2.034864902496338,7.82432036583458e-06,2.5444226493686446e-15,1511888280.1370628,1537543371.0710132,1538956854.1388352,1.0009193113232921,0,0.024784100672717226,0.6413789536690996
0,5,low+peak_energy,-12.774068999581628,2390,0.03819417384535135,2.0552183897949208,49334153450.29394,1884277233.3937666,-1884277231.3385482,-0.04022445720775725,2.0552093982696533,8.991525267454392e-06,2.3859348051612763e-15,1834494437.838877,1884277231.3385482,1886009471.229189,1.0009193115560295,0,0.025240716117430253,0.6407912748061421
0,5,low+peak_energy,-12.774068999581628,2400,0.03819417384535135,2.0751124607456086,60478942677.353165,2309943250.601866,-2309943248.5267534,-0.04068118715906843,2.075101852416992,1.0608328616434903e-05,2.2962314363504024e-15,2227354009.29135,2309943248.5267534,2312066808.570305,1.00091931174841,0,0.025691987387331302,0.6402103557524376
0,5,low+peak_energy,-12.774068999581628,2410,0.03819417384535135,2.095181646553344,74164942259.75755,2832668697.899625,-2832668695.8044434,-0.04117677238408213,2.0951690673828125,1.2579170531434869e-05,2.220374472447498e-15,2705226781.260749,2832668695.8044434,2835272803.9624734,1.0009193119071,0,0.026150877091979396,0.6395893995937466
0,5,low+peak_energy,-12.774068999581628,2420,0.03819417384535135,2.1146946859185713,90976660380.42581,3474778382.4394717,-3474778380.324777,-0.04168296350153833,2.1146793365478516,1.5349370719786037e-05,2.2086834080350706e-15,3287827418.668607,3474778380.324777,3477972788.0364056,1.0009193120381654,0,0.026602968559493637,0.6389954266315386
0,5,low+peak_energy,-12.774068999581628,2430,0.03819417384535135,2.1342508315038913,111634174815.68636,4263775079.992668,-4263775077.8584175,-0.04215834306031274,2.134232521057129,1.8310446762370702e-05,2.147210678195782e-15,3997407321.703303,4263775077.8584175,4267694820.212349,1.000919312146195,0,0.027068128970049038,0.6385321621575554
0,5,low+peak_energy,-12.774068999581628,2440,0.03819417384535135,2.153767460847572,137024864288.65228,5233551487.776462,-5233551485.622694,-0.042630368394411366,2.153745651245117,2.1809602454681e-05,2.0836331223280876e-15,4862137827.706,5233551485.622694,5238362755.69282,1.0009193122352182,0,0.027532325640161913,0.6380274915862617
0,5,low+peak_energy,-12.774068999581628,2450,0.03819417384535135,2.1708334299928795,168242532508.55704,6425884534.814003,-6425884532.643169,-0.04333806752987268,2.1708059310913086,2.74989015709437e-05,2.1396977662733245e-15,5922921716.024408,6425884532.643169,6431791929.562575,1.000919312308923,0,0.02793948547263373,0.6375143869472101
0,5,low+peak_energy,-12.774068999581628,2460,0.03819417384535135,2.186885870425974,206635812864.93808,7892284159.238934,-7892284157.052048,-0.04391730628249624,2.1868505477905273,3.532263544681058e-05,2.2377954679609967e-15,7221146748.666078,7892284157.052048,7899539633.691377,1.0009193123696578,0,0.0283209516406644,0.6369209556440636
0,5,low+peak_energy,-12.774068999581628,2470,0.03819417384535135,2.201598277605849,253867984938.20685,9696277950.49891,-9696277948.297312,-0.04428290371081056,2.201557159423828,4.1118182021016025e-05,2.1203075154678422e-15,8812447759.92505,9696277948.297312,9705191859.243603,1.0009193124196933,0,0.028673315142553255,0.6363185233732507
0,5,low+peak_energy,-12.774068999581628,2480,0.03819417384535135,2.216062231649107,311990991920.7546,11916238183.604908,-11916238181.388845,-0.04495543790256873,2.2160072326660156,5.4998983091358866e-05,2.3077326184630028e-15,10759368926.076715,11916238181.388845,11927192929.852715,1.0009193124607796,0,0.029022878875584184,0.635792233534469
0,5,low+peak_energy,-12.774068999581628,2490,0.03819417384535135,2.227753883977534,383536975348.2397,14648877912.570902,-14648877910.343147,-0.045347838980127175,2.227693557739258,6.0326238276342536e-05,2.0590736927561387e-15,13157298448.653654,14648877910.343147,14662344809.068861,1.0009193124946725,0,0.029302404392243294,0.6352164172343912
0,5,low+peak_energy,-12.774068999581628,2500,0.03819417384535135,2.2381265064986344,471631502892.4598,18013575612.418938,-18013575610.180813,-0.04580292811145048,2.2380523681640625,7.413833457192709e-05,2.057846153564715e-15,16104411982.88691,18013575610.180813,18030135718.05449,1.000919312522503,0,0.029548750022204476,0.6345796923179957
0,5,low+peak_energy,-12.774068999581628,2510,0.03819417384535135,2.2472625512852065,580133683311.1124,22157726753.928635,-22157726751.681374,-0.046171256403332084,2.2471656799316406,9.687135356584164e-05,2.1859497285448258e-15,19728813332.773476,22157726751.681374,22178096630.109486,1.0009193125453286,0,0.029763900173921606,0.6339576931510099
0,5,low+peak_energy,-12.774068999581628,2520,0.03819417384535135,2.2548312305182776,713809653792.9386,27263370009.457558,-27263370007.20273,-0.04655492386927973,2.254718780517578,0.00011245000069948219,2.062290917455793e-15,24193297857.136806,27263370007.20273,27288433568.045433,1.000919312564044,0,0.029934466443269907,0.6332294523820826
0,5,low+peak_energy,-12.774068999581628,2530,0.03819417384535135,2.260857916798671,878547169081.3242,33555383307.233383,-33555383304.972527,-0.04704144736659144,2.2607154846191406,0.00014243217953024967,2.122344695426947e-15,29697405574.03888,33555383304.972527,33586231193.213398,1.0009193125793727,0,0.030058640223067118,0.6323866988275244
0,5,low+peak_energy,-12.774068999581628,2540,0.03819417384535135,2.263261632759285,1081621329356.287,41311633088.274055,-41311633086.010796,-0.04736059889667121,2.2630996704101562,0.0001619623491286859,1.9602511087204775e-15,36523061799.20668,41311633086.010796,41349611392.766716,1.0009193125919644,0,0.030088700259452532,0.6315611255131127
0,5,low+peak_energy,-12.774068999581628,2550,0.03819417384535135,2.2646426057874813,1332024056596.3755,50875558383.83209,-50875558381.56745,-0.04763478538206378,2.26446533203125,0.00017727375623133312,1.7422290964738502e-15,44950972418.11106,50875558381.56745,50922328925.80014,1.000919312602236,0,0.03009519468217857,0.6306293547235543
0,5,low+peak_energy,-12.774068999581628,2560,0.03819417384535135,2.2635336295675255,1640872495098.8435,62671769335.86066,-62671769333.59712,-0.04789589553784035,2.2632904052734375,0.00024322429408796253,1.940461364546075e-15,55400614323.34972,62671769333.59712,62729384283.74176,1.0009193126106324,0,0.030045356082617134,0.6298059240252688
0,5,low+peak_energy,-12.774068999581628,2570,0.03819417384535135,2.2617441831189016,2021915518548.1768,77225392816.04279,-77225392813.78104,-0.047905402109053696,2.2614593505859375,0.0002848325329640744,1.8441637043049316e-15,68319742375.55339,77225392813.78104,77296387094.04703,1.000919312617462,0,0.029979186149631215,0.6289015555433326
0,5,low+peak_energy,-12.774068999581628,2580,0.03819417384535135,2.260008739498662,2492161057016.319,95186032662.29585,-95186032660.03584,-0.0478677553629856,2.2596282958984375,0.0003804436002243783,1.9984213522908757e-15,84273820590.71228,95186032660.03584,95273538383.65619,1.0009193126230063,0,0.029913245121448488,0.6279467101357277
0,5,low+peak_energy,-12.774068999581628,2590,0.03819417384535135,2.2597130346870613,3072654295877.0845,117357492343.395,-117357492341.13528,-0.04781606919373882,2.2592315673828125,0.000481467304248806,2.0512849015212555e-15,103917121026.80864,117357492341.13528,117465380568.03737,1.0009193126274945,0,0.029903930650031944,0.627271656641704
0,5,low+peak_energy,-12.774068999581628,2600,0.03819417384535135,2.260084971091036,3789445517929.3486,144734740889.28104,-144734740887.02097,-0.04787181560670062,2.25946044921875,0.0006245218722860102,2.1574705162313265e-15,128137898334.95616,144734740887.02097,144867797364.74448,1.0009193126311342,0,0.029917064328511607,0.6267964032237273
0,5,low+peak_energy,-12.774068999581628,2610,0.03819417384535135,2.2610707796983327,4674789861016.654,178549736642.15598,-178549736639.8949,-0.0479282916760444,2.260284423828125,0.0007863558702077,2.2020639318659122e-15,158006383312.19562,178549736639.8949,178713879670.86383,1.000919312634086,0,0.02995162451961359,0.6263969791220305
0,5,low+peak_energy,-12.774068999581628,2620,0.03819417384535135,2.261389438983266,5768636088566.898,220328289617.29175,-220328289615.03036,-0.04806306829029472,2.26043701171875,0.0009524272645160536,2.1613821497239622e-15,194950556598.34372,220328289615.03036,220530840198.11224,1.000919312636486,0,0.02996660313668288,0.6259283830031999
0,5,low+peak_energy,-12.774068999581628,2630,0.03819417384535135,2.261437135225368,7120475053359.139,271960662049.48636,-271960662047.2249,-0.04815247851438631,2.26019287109375,0.0012442641316181557,2.287581082943063e-15,240630761959.4835,271960662047.2249,272210678923.26547,1.0009193126384346,0,0.02996979112878738,0.6253589645434877
0,5,low+peak_energy,-12.774068999581628,2640,0.03819417384535135,2.260929033250613,8791634600914.956,335789220332.152,-335789220329.89105,-0.048339431963737134,2.25933837890625,0.0015906543443628962,2.368530983200515e-15,297173031996.02954,335789220329.89105,336097915606.7846,1.0009193126400164,0,0.029953896500641376,0.6246864521829366
0,5,low+peak_energy,-12.774068999581628,2650,0.03819417384535135,2.259470810996291,10858131053881.094,414717345107.54254,-414717345105.2831,-0.048422478448633566,2.25750732421875,0.0019634867775408793,2.3672590508985255e-15,367261192786.60236,414717345105.2831,415098600005.467,1.0009193126413016,0,0.029914124570904373,0.6240126158834329
0,5,low+peak_energy,-12.774068999581628,2660,0.03819417384535135,2.2573816092275316,13414215335570.74,512344872525.76697,-512344872523.5096,-0.04847262965033883,2.255126953125,0.002254656102531616,2.200330503374189e-15,454137105564.9264,512344872523.5096,512815877644.3199,1.0009193126423437,0,0.02985571096809917,0.6232695875125699
0,5,low+peak_energy,-12.774068999581628,2670,0.03819417384535135,2.25585191724665,16576780111901.568,633136421390.1313,-633136421387.8755,-0.04847821781031314,2.2529296875,0.002922229746650018,2.307740992244519e-15,561586016977.3695,633136421387.8755,633718471707.1775,1.000919312643187,0,0.02982407049459973,0.6227362534573645
0,5,low+peak_energy,-12.774068999581628,2680,0.03819417384535135,2.254555426710004,20490848233129.766,782631019654.8688,-782631019652.6143,-0.04842695946700415,2.2508544921875,0.0037009345225040846,2.364418499624603e-15,694585506015.6024,782631019652.6143,783350502246.7218,1.0009193126438694,0,0.029797730745213007,0.6221709437852287
0,5,low+peak_energy,-12.774068999581628,2690,0.03819417384535135,2.2538718433128775,25336391303494.76,967702534059.527,-967702534057.2731,-0.048456102585295646,2.2490234375,0.004848405812877488,2.5051116651200338e-15,859097066694.1604,967702534057.2731,968592155235.1262,1.0009193126444211,0,0.02978893143746624,0.6216100916170276
0,5,low+peak_energy,-12.774068999581628,2700,0.03819417384535135,2.2537696506642266,31336814971990.65,1196883758799.8198,-1196883758797.5662,-0.04840842557651426,2.248291015625,0.005478635039226631,2.2887080716678547e-15,1062605411900.7811,1196883758797.5662,1197984069173.7202,1.0009193126448668,0,0.029795185375313147,0.6210387232051691
0,5,low+peak_energy,-12.774068999581628,2710,0.03819417384535135,2.2541160823734128,38769520504600.54,1480769806053.6267,-1480769806051.3726,-0.04846484246911187,2.247802734375,0.006313347998412766,2.1317790154157532e-15,1314440248079.3801,1480769806051.3726,1482131096461.0027,1.0009193126452274,0,0.029811294079862383,0.6204133872039106
0,5,low+peak_energy,-12.774068999581628,2720,0.03819417384535135,2.254691518653275,47979052352626.95,1832520266491.4475,-1832520266489.1929,-0.04854091394162685,2.245849609375,0.008841909278275217,2.412499725092798e-15,1626264684859.0544,1832520266489.1929,1834204925545.6045,1.0009193126455198,0,0.029833811028837597,0.6197891487324403
0,5,low+peak_energy,-12.774068999581628,2730,0.03819417384535135,2.255543845402582,59393474452133.92,2268484688504.237,-2268484688501.9814,-0.04868038536258812,2.24462890625,0.010914939152582015,2.4057775677073086e-15,2012399285840.1582,2268484688501.9814,2270570135165.083,1.000919312645756,0,0.02986680210009071,0.6191916274186625
0,5,low+peak_energy,-12.774068999581628,2740,0.03819417384535135,2.2556102998102956,73544780907095.97,2808982147383.9,-2808982147381.6445,-0.04874537226478903,2.24169921875,0.013911081060295594,2.4761782614480874e-15,2491807484675.362,2808982147381.6445,2811564480194.231,1.0009193126459477,0,0.029877699338353804,0.6185645801161328
0,5,low+peak_energy,-12.774068999581628,2750,0.03819417384535135,2.255802444219407,91094314730876.78,3479272093154.2583,-3479272093152.0024,-0.04880275799013223,2.23828125,0.01752119421940712,2.517939636552342e-15,3086149118679.588,3479272093152.0024,3482470631988.725,1.000919312646102,0,0.02988981142800748,0.61789729711261
0,5,low+peak_energy,-12.774068999581628,2760,0.03819417384535135,2.2560636551869715,112864442524189.25,4310764138727.55,-4310764138725.294,-0.04886934082225913,2.23388671875,0.022176936436971495,2.5722743953601717e-15,3823248159515.2046,4310764138725.294,4314727078715.1836,1.000919312646227,0,0.029900396145172006,0.6171700040546022
0,5,low+peak_energy,-12.774068999581628,2770,0.03819417384535135,2.2558345964929214,139878047189414.42,5342526451500.754,-5342526451498.498,-0.04899598072261879,2.23046875,0.025365846492921396,2.3739560976619862e-15,4738806813119.669,5342526451498.498,5347437903630.96,1.0009193126463278,0,0.02989345501316609,0.6163849780125935
0,5,low+peak_energy,-12.774068999581628,2780,0.03819417384535135,2.2553980317231366,173407755265546.22,6623165950744.413,-6623165950742.157,-0.049068435408208266,2.2265625,0.028835531723136576,2.1768691844340345e-15,5875867795974.659,6623165950742.157,6629254710962.198,1.000919312646409,0,0.029876078277930682,0.6155070884677251
0,5,low+peak_energy,-12.774068999581628,2790,0.03819417384535135,2.254840661624307,215037338141364.53,8213173476212.879,-8213173476210.624,-0.04913153439302986,2.21875,0.036090661624307074,2.1971203779412024e-15,7288274380696.921,8213173476210.624,8220723950457.255,1.000919312646475,0,0.029850251926282406,0.6144797084321351
0,5,low+peak_energy,-12.774068999581628,2800,0.03819417384535135,2.25446843500006,266738298696968.66,10187848951645.275,-10187848951643.021,-0.04914679142290357,2.212890625,0.04157781000006011,2.040558816556927e-15,9042071028895.186,10187848951643.021,10197214770027.438,1.0009193126465277,0,0.02982377446659778,0.6132937702844917
0,5,low+peak_energy,-12.774068999581628,2810,0.03819417384535135,2.255116171534184,330965429843046.9,12640951164226.768,-12640951164224.512,-0.049080304322813184,2.212890625,0.042225546534183866,1.6701886584958847e-15,11216062229519.637,12640951164224.512,12652572150496.717,1.00091931264657,0,0.029823400560950133,0.6120717243499258
0,5,low+peak_energy,-12.774068999581628,2820,0.03819417384535135,2.2566315876825263,410776142193551.6,15689255386463.275,-15689255386461.02,-0.0491587261267763,2.20703125,0.04960033768252625,1.5807103798348982e-15,13911413043747.414,15689255386461.02,15703678717355.857,1.0009193126466045,0,0.02984527291008336,0.6108342012892413
0,5,low+peak_energy,-12.774068999581628,2830,0.03819417384535135,2.25875764121288,509979442566341.44,19478243486934.22,-19478243486931.96,-0.04911823144254113,2.19140625,0.06735139121287981,1.7288877012462196e-15,17254792129230.908,19478243486931.96,19496150082505.953,1.000919312646633,0,0.029882202962208913,0.6095915306659809
0,5,low+peak_energy,-12.774068999581628,2840,0.03819417384535135,2.259822630867493,633321961724644.4,24189209106190.02,-24189209106187.758,-0.049417985403658715,2.15625,0.10357263086749313,2.1408850205232357e-15,21417900235667.65,24189209106187.758,24211446552033.95,1.000919312646656,0,0.029894364676608894,0.6084326236815919
0,5,low+peak_energy,-12.774068999581628,2850,0.03819417384535135,2.2603907344506036,786720445889116.6,30048137477981.25,-30048137477978.99,-0.0496695233202038,2.1328125,0.12757823445060357,2.1228975430522175e-15,26598896231703.22,30048137477978.99,30075761110773.777,1.0009193126466747,0,0.029891008681886027,0.6071488147445281
0,5,low+peak_energy,-12.774068999581628,2860,0.03819417384535135,2.2580916504204884,977552050746824.4,37336792969103.94,-37336792969101.68,-0.04996074664499206,2.09375,0.16434165042048843,2.2008003011463815e-15,33084534062317.41,37336792969101.68,37371117155067.26,1.0009193126466893,0,0.02981479976454806,0.6058608865312779
0,5,low+peak_energy,-12.774068999581628,2870,0.03819417384535135,2.254491821510356,1215017515620417.0,46406590216753.11,-46406590216750.85,-0.04997622714621697,2.09375,0.160741821510356,1.7318857166576178e-15,41187039009338.984,46406590216750.85,46449252382029.625,1.0009193126467006,0,0.029711047815523087,0.6047489351109668
0,5,low+peak_energy,-12.774068999581628,2880,0.03819417384535135,2.252023423118707,1510595309600579.5,57695939864856.875,-57695939864854.625,-0.04974923474999171,2.0859375,0.16608592311870707,1.4393207174346708e-15,51262752932214.97,57695939864854.625,57748980472038.42,1.0009193126467093,0,0.029635525461452532,0.603673978249612
0,5,low+peak_energy,-12.774068999581628,2890,0.03819417384535135,2.2506487223918685,1878609045992798.8,71751920490098.61,-71751920490096.36,-0.04980438753950711,2.078125,0.17252372239186853,1.202223725953619e-15,63790409404961.12,71751920490096.36,71817882938031.36,1.0009193126467166,0,0.029586788867226283,0.602627595546167
0,5,low+peak_energy,-12.774068999581628,2900,0.03819417384535135,2.249548770420136,2336937408328216.5,89257393639392.73,-89257393639390.48,-0.04976024685700953,2.078125,0.171423770420136,9.602777060279293e-16,79392296392052.03,89257393639390.48,89339449090178.92,1.0009193126467226,0,0.029547705848568476,0.6017159259236663
0,5,low+peak_energy,-12.774068999581628,2910,0.03819417384535135,2.249090736147533,2907902726967198.0,111064942279156.42,-111064942279154.17,-0.049753145680618616,2.09375,0.15534073614753297,6.9932389537056325e-16,98809703135863.36,111064942279154.17,111167045685201.69,1.0009193126467273,0,0.029524534926069265,0.6008786033253738
0,5,low+peak_energy,-12.774068999581628,2920,0.03819417384535135,2.249704056278854,3619382763177825.5,138239334469682.0,-138239334469679.75,-0.04952748386130379,2.0625,0.18720405627885395,6.771012642567031e-16,122952062666118.08,138239334469679.75,138366419638135.69,1.0009193126467313,0,0.029526083460268727,0.6000795865039419
0,5,low+peak_energy,-12.774068999581628,2930,0.03819417384535135,2.2529077764259178,4506201968471306.0,172110661366057.53,-172110661366055.28,-0.04958356877483272,1.9375,0.3154077764259178,9.16293546031658e-16,152860028201456.7,172110661366055.28,172268884873689.3,1.0009193126467353,0,0.029598496416758973,0.5994583246500952
0,5,low+peak_energy,-12.774068999581628,2940,0.03819417384535135,2.2571026062472743,5611875043244853.0,214340931000082.53,-214340931000080.28,-0.04966905463196358,1.6875,0.5696026062472743,1.3287303633272318e-15,190013031371140.84,214340931000080.28,214537977328664.6,1.0009193126467384,0,0.02969833848751854,0.5989361297178051
0,5,low+peak_energy,-12.774068999581628,2950,0.03819417384535135,2.2617735126595155,6990790057566799.0,267007450775060.1,-267007450775057.84,-0.04976023543418773,1.375,0.8867735126595155,1.6605782162359482e-15,236213025701313.28,267007450775057.84,267252914101331.7,1.000919312646741,0,0.0298102135990722,0.5984662875776178
0,5,low+peak_energy,-12.774068999581628,2960,0.03819417384535135,2.267285412002133,8710943276200609.0,332707281848200.5,-332707281848198.25,-0.049816414530655884,0.875,1.392285412002133,2.0923578892952635e-15,293620036623620.94,332707281848198.25,333013143860067.2,1.0009193126467435,0,0.02994285958368513,0.5980047014579166
0,5,low+peak_energy,-12.774068999581628,2970,0.03819417384535135,2.2740019134127465,1.0857365448091312e+16,414688103426910.6,-414688103426908.4,-0.04995083697337366,0.4375,1.8365019134127465,2.2143170954703175e-15,364888626512404.25,414688103426908.4,415069331444845.7,1.000919312646745,0,0.030106778003351667,0.597563051890191
0,5,low+peak_energy,-12.774068999581628,2980,0.03819417384535135,2.281501630066437,1.353641731293517e+16,517012276093469.7,-517012276093467.4,-0.050105539769061735,0.0,2.281501630066437,2.2064288756404336e-15,453429370585525.56,517012276093467.4,517487572017405.3,1.000919312646746,0,0.030287968278505384,0.5970870318429153
0,5,low+peak_energy,-12.774068999581628,2990,0.03819417384535135,2.2895011937946994,1.6881172319635248e+16,644762430289481.8,-644762430289479.5,-0.05035865793490668,-0.375,2.6645011937946994,2.066265859037725e-15,563492870120320.6,644762430289479.5,645355168545793.8,1.0009193126467464,0,0.03048045398848078,0.5965663966381646
